Bandit,Auction,Time (s),T,k,Revenue,armset
Bayesian_UCB,MUDAN,10.118,20000,1,222161.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,7.903,20000,1,215142.0,shapley_closeness
EPS,MUDAN,7.755,20000,1,245183.0,shapley_closeness
TH,MUDAN,8.675,20000,1,231099.0,shapley_closeness
TH_prior,MUDAN,9.207,20000,1,222482.0,shapley_closeness
UCB,MUDAN,9.459,20000,4,705273.0,shapley_closeness
UCB_mean,MUDAN,6.144,20000,4,703314.0,shapley_closeness
UCB_mean_prior,MUDAN,9.03,20000,4,666478.0,shapley_closeness
Bayesian_UCB,MUDAN,7.386,20000,4,603335.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,7.485,20000,4,668587.0,shapley_closeness
EPS,MUDAN,7.6,20000,4,605011.0,shapley_closeness
TH,MUDAN,11.959,20000,4,591367.0,shapley_closeness
TH_prior,MUDAN,11.867,20000,4,604984.0,shapley_closeness
UCB,MUDAN,13.158,20000,20,450318.0,shapley_closeness
UCB_mean,MUDAN,10.787,20000,20,580861.0,shapley_closeness
UCB_mean_prior,MUDAN,13.614,20000,20,604126.0,shapley_closeness
Bayesian_UCB,MUDAN,14.425,20000,20,494551.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,9.737,20000,20,399835.0,shapley_closeness
EPS,MUDAN,10.894,20000,20,446167.0,shapley_closeness
TH,MUDAN,12.308,20000,20,481929.0,shapley_closeness
TH_prior,MUDAN,12.396,20000,20,533467.0,shapley_closeness
UCB,MUDAN,10.218,20000,50,31172.0,shapley_closeness
UCB_mean,MUDAN,11.114,20000,50,48529.0,shapley_closeness
UCB_mean_prior,MUDAN,14.442,20000,50,34338.0,shapley_closeness
Bayesian_UCB,MUDAN,9.074,20000,50,12604.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,10.19,20000,50,59752.0,shapley_closeness
EPS,MUDAN,8.715,20000,50,33934.0,shapley_closeness
TH,MUDAN,12.468,20000,50,38605.0,shapley_closeness
TH_prior,MUDAN,11.67,20000,50,31421.0,shapley_closeness
