Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,101.514,80000,1,12386122.298102546,shapley_threshold
Bayesian_UCB,MUDAR,75.372,80000,1,8568149.30677736,shapley_threshold
Bayesian_UCB_prior,MUDAR,91.67,80000,1,11338475.007557318,shapley_threshold
TH,MUDAR,86.562,80000,1,9382221.225690963,shapley_threshold
TH_prior,MUDAR,84.103,80000,1,9797611.179003607,shapley_threshold
UCB,MUDAR,71.207,80000,2,9926713.795487266,shapley_threshold
Bayesian_UCB,MUDAR,76.927,80000,2,9393620.667025289,shapley_threshold
Bayesian_UCB_prior,MUDAR,96.79,80000,2,9004282.988702662,shapley_threshold
TH,MUDAR,90.299,80000,2,9695058.358958483,shapley_threshold
TH_prior,MUDAR,88.43,80000,2,9176665.56144033,shapley_threshold
UCB,MUDAR,78.158,80000,3,10340215.274260338,shapley_threshold
Bayesian_UCB,MUDAR,82.099,80000,3,9266632.907777179,shapley_threshold
Bayesian_UCB_prior,MUDAR,87.629,80000,3,8447213.67058442,shapley_threshold
TH,MUDAR,96.596,80000,3,8191687.899532424,shapley_threshold
TH_prior,MUDAR,85.359,80000,3,7877842.846581843,shapley_threshold
UCB,MUDAR,90.525,80000,4,8904900.131594053,shapley_threshold
Bayesian_UCB,MUDAR,75.586,80000,4,6968128.761075471,shapley_threshold
Bayesian_UCB_prior,MUDAR,83.095,80000,4,7462435.277946103,shapley_threshold
TH,MUDAR,96.562,80000,4,7722537.153063956,shapley_threshold
TH_prior,MUDAR,85.466,80000,4,7717606.782997516,shapley_threshold
UCB,MUDAR,95.089,80000,5,7711118.378437569,shapley_threshold
Bayesian_UCB,MUDAR,75.474,80000,5,6466711.514695433,shapley_threshold
Bayesian_UCB_prior,MUDAR,77.748,80000,5,7467865.1556681385,shapley_threshold
TH,MUDAR,84.362,80000,5,6697477.794880558,shapley_threshold
TH_prior,MUDAR,82.316,80000,5,6206687.699942125,shapley_threshold
UCB,MUDAR,100.962,80000,1,12659865.579723496,shapley_closeness
Bayesian_UCB,MUDAR,71.347,80000,1,9130154.784758601,shapley_closeness
