Bandit,Auction,Time (s),T,k,Revenue,armset
TH,MUDAR,0.019,100,5,7141.967249625223,voterank
TH_prior,MUDAR,0.021,100,5,13461.642054310525,voterank
UCB,MUDAR,0.009,100,1,13331.050795451296,shapley_degree
Bayesian_UCB,MUDAR,0.007,100,1,8546.946280340104,shapley_degree
Bayesian_UCB_prior,MUDAR,0.008,100,1,11112.388672887531,shapley_degree
TH,MUDAR,0.016,100,1,10386.616637982097,shapley_degree
TH_prior,MUDAR,0.019,100,1,17821.799602117557,shapley_degree
UCB,MUDAR,0.01,100,2,12113.018340019742,shapley_degree
Bayesian_UCB,MUDAR,0.008,100,2,7837.66192563294,shapley_degree
Bayesian_UCB_prior,MUDAR,0.01,100,2,13472.342878222587,shapley_degree
TH,MUDAR,0.016,100,2,7196.000324638316,shapley_degree
TH_prior,MUDAR,0.017,100,2,12388.86133542072,shapley_degree
UCB,MUDAR,0.009,100,3,8030.315739125173,shapley_degree
Bayesian_UCB,MUDAR,0.013,100,3,16832.325596402,shapley_degree
Bayesian_UCB_prior,MUDAR,0.008,100,3,6992.909871746623,shapley_degree
TH,MUDAR,0.018,100,3,9356.823188116341,shapley_degree
TH_prior,MUDAR,0.018,100,3,8921.745599079899,shapley_degree
UCB,MUDAR,0.008,100,4,6755.117115705538,shapley_degree
Bayesian_UCB,MUDAR,0.011,100,4,9712.663286197061,shapley_degree
Bayesian_UCB_prior,MUDAR,0.01,100,4,9140.674743952288,shapley_degree
TH,MUDAR,0.019,100,4,10569.532483153953,shapley_degree
TH_prior,MUDAR,0.019,100,4,12524.106410309088,shapley_degree
UCB,MUDAR,0.007,100,5,4666.4561160443245,shapley_degree
Bayesian_UCB,MUDAR,0.01,100,5,7993.8760744286665,shapley_degree
Bayesian_UCB_prior,MUDAR,0.011,100,5,11217.380725925548,shapley_degree
TH,MUDAR,0.017,100,5,6742.671934419094,shapley_degree
TH_prior,MUDAR,0.018,100,5,10027.849098421468,shapley_degree
UCB,MUDAR,0.01,100,1,14386.593009223501,shapley_threshold
Bayesian_UCB,MUDAR,0.009,100,1,11290.954192034042,shapley_threshold
Bayesian_UCB_prior,MUDAR,0.008,100,1,10871.579962879992,shapley_threshold
TH,MUDAR,0.016,100,1,8387.274512589105,shapley_threshold
TH_prior,MUDAR,0.016,100,1,10802.755553970848,shapley_threshold
UCB,MUDAR,0.008,100,2,7450.768199645482,shapley_threshold
Bayesian_UCB,MUDAR,0.009,100,2,11505.07075634187,shapley_threshold
Bayesian_UCB_prior,MUDAR,0.009,100,2,8644.888185111893,shapley_threshold
TH,MUDAR,0.018,100,2,11407.988557665589,shapley_threshold
TH_prior,MUDAR,0.018,100,2,14331.436149272713,shapley_threshold
UCB,MUDAR,0.008,100,3,5938.4271299572765,shapley_threshold
Bayesian_UCB,MUDAR,0.01,100,3,9901.274381999217,shapley_threshold
Bayesian_UCB_prior,MUDAR,0.009,100,3,9858.080312955348,shapley_threshold
TH,MUDAR,0.017,100,3,8239.264983631838,shapley_threshold
TH_prior,MUDAR,0.017,100,3,10712.667375278292,shapley_threshold
UCB,MUDAR,0.01,100,4,10825.70871230703,shapley_threshold
Bayesian_UCB,MUDAR,0.009,100,4,8147.338042161638,shapley_threshold
Bayesian_UCB_prior,MUDAR,0.008,100,4,4542.988671376639,shapley_threshold
TH,MUDAR,0.016,100,4,6536.921237647152,shapley_threshold
TH_prior,MUDAR,0.017,100,4,9245.142465686786,shapley_threshold
UCB,MUDAR,0.008,100,5,6371.28345245828,shapley_threshold
Bayesian_UCB,MUDAR,0.011,100,5,10226.675324481756,shapley_threshold
Bayesian_UCB_prior,MUDAR,0.007,100,5,4813.332382838008,shapley_threshold
TH,MUDAR,0.016,100,5,3690.2981574912956,shapley_threshold
TH_prior,MUDAR,0.018,100,5,8901.545691765012,shapley_threshold
UCB,MUDAR,0.011,100,1,16165.49738409982,shapley_closeness
Bayesian_UCB,MUDAR,0.008,100,1,12313.845607956242,shapley_closeness
Bayesian_UCB_prior,MUDAR,0.008,100,1,9273.352018484173,shapley_closeness
TH,MUDAR,0.017,100,1,10802.702689203144,shapley_closeness
TH_prior,MUDAR,0.018,100,1,15891.551428752857,shapley_closeness
UCB,MUDAR,0.009,100,2,9777.7738104541,shapley_closeness
Bayesian_UCB,MUDAR,0.007,100,2,7338.8720274961925,shapley_closeness
Bayesian_UCB_prior,MUDAR,0.008,100,2,9292.071728009252,shapley_closeness
TH,MUDAR,0.015,100,2,4789.0434367235985,shapley_closeness
TH_prior,MUDAR,0.016,100,2,6993.68763897581,shapley_closeness
UCB,MUDAR,0.008,100,3,6232.188700957056,shapley_closeness
Bayesian_UCB,MUDAR,0.009,100,3,9710.147553063709,shapley_closeness
Bayesian_UCB_prior,MUDAR,0.009,100,3,9348.818627565417,shapley_closeness
TH,MUDAR,0.015,100,3,6236.05150680063,shapley_closeness
TH_prior,MUDAR,0.017,100,3,10152.84922781765,shapley_closeness
UCB,MUDAR,0.01,100,4,9683.93250239654,shapley_closeness
Bayesian_UCB,MUDAR,0.009,100,4,7814.275510971466,shapley_closeness
Bayesian_UCB_prior,MUDAR,0.01,100,4,9793.6949560777,shapley_closeness
TH,MUDAR,0.017,100,4,8963.241080424243,shapley_closeness
TH_prior,MUDAR,0.017,100,4,7918.84890566255,shapley_closeness
UCB,MUDAR,0.01,100,5,8367.430325075718,shapley_closeness
Bayesian_UCB,MUDAR,0.009,100,5,4521.376671810064,shapley_closeness
Bayesian_UCB_prior,MUDAR,0.009,100,5,5083.62610687499,shapley_closeness
TH,MUDAR,0.021,100,5,10195.119697397782,shapley_closeness
TH_prior,MUDAR,0.017,100,5,6382.080565145114,shapley_closeness
