Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,0.007,100,2,1023.0,shapley_threshold
Bayesian_UCB,MUDAN,0.009,100,2,1935.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,0.008,100,2,1742.0,shapley_threshold
TH,MUDAN,0.015,100,2,1700.0,shapley_threshold
TH_prior,MUDAN,0.015,100,2,2009.0,shapley_threshold
UCB,MUDAN,0.007,100,3,1947.0,shapley_threshold
Bayesian_UCB,MUDAN,0.009,100,3,2777.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,0.008,100,3,1964.0,shapley_threshold
TH,MUDAN,0.014,100,3,1857.0,shapley_threshold
TH_prior,MUDAN,0.015,100,3,2294.0,shapley_threshold
UCB,MUDAN,0.008,100,4,3098.0,shapley_threshold
Bayesian_UCB,MUDAN,0.007,100,4,2698.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,0.009,100,4,3282.0,shapley_threshold
TH,MUDAN,0.016,100,4,2474.0,shapley_threshold
TH_prior,MUDAN,0.018,100,4,4283.0,shapley_threshold
UCB,MUDAN,0.008,100,5,2883.0,shapley_threshold
Bayesian_UCB,MUDAN,0.009,100,5,2488.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,0.009,100,5,3117.0,shapley_threshold
TH,MUDAN,0.017,100,5,3368.0,shapley_threshold
TH_prior,MUDAN,0.017,100,5,3195.0,shapley_threshold
UCB,MUDAN,0.008,100,1,1344.0,shapley_closeness
Bayesian_UCB,MUDAN,0.007,100,1,842.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,0.008,100,1,1116.0,shapley_closeness
TH,MUDAN,0.016,100,1,1185.0,shapley_closeness
TH_prior,MUDAN,0.016,100,1,1278.0,shapley_closeness
UCB,MUDAN,0.008,100,2,2523.0,shapley_closeness
Bayesian_UCB,MUDAN,0.008,100,2,1840.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,0.008,100,2,2123.0,shapley_closeness
TH,MUDAN,0.016,100,2,1870.0,shapley_closeness
TH_prior,MUDAN,0.016,100,2,1919.0,shapley_closeness
UCB,MUDAN,0.006,100,3,1412.0,shapley_closeness
Bayesian_UCB,MUDAN,0.008,100,3,1365.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,0.011,100,3,3310.0,shapley_closeness
TH,MUDAN,0.017,100,3,3634.0,shapley_closeness
TH_prior,MUDAN,0.017,100,3,2540.0,shapley_closeness
UCB,MUDAN,0.007,100,4,2746.0,shapley_closeness
Bayesian_UCB,MUDAN,0.009,100,4,3509.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,0.009,100,4,3111.0,shapley_closeness
TH,MUDAN,0.016,100,4,2872.0,shapley_closeness
TH_prior,MUDAN,0.017,100,4,3644.0,shapley_closeness
UCB,MUDAN,0.011,100,5,4378.0,shapley_closeness
Bayesian_UCB,MUDAN,0.01,100,5,4115.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,0.008,100,5,3336.0,shapley_closeness
TH,MUDAN,0.017,100,5,3212.0,shapley_closeness
TH_prior,MUDAN,0.017,100,5,3218.0,shapley_closeness
