Bandit,Auction,Time (s),T,k,Revenue,armset
TH_prior,MUDAR,0.018,100,3,10986.082441203942,voterank
UCB,MUDAR,0.011,100,4,10041.48834434553,voterank
Bayesian_UCB,MUDAR,0.01,100,4,9211.416302366062,voterank
Bayesian_UCB_prior,MUDAR,0.012,100,4,11406.497198536652,voterank
TH,MUDAR,0.016,100,4,5750.302782536041,voterank
TH_prior,MUDAR,0.02,100,4,14344.948469387564,voterank
UCB,MUDAR,0.01,100,5,8995.499657002423,voterank
Bayesian_UCB,MUDAR,0.01,100,5,7021.472514445819,voterank
Bayesian_UCB_prior,MUDAR,0.011,100,5,10626.393389491815,voterank
TH,MUDAR,0.018,100,5,7860.323213058148,voterank
TH_prior,MUDAR,0.018,100,5,8649.728864555651,voterank
UCB,MUDAR,0.009,100,1,9894.776032962001,shapley_degree
Bayesian_UCB,MUDAR,0.007,100,1,7947.05822527199,shapley_degree
Bayesian_UCB_prior,MUDAR,0.009,100,1,13519.321892220056,shapley_degree
TH,MUDAR,0.016,100,1,11451.877906644808,shapley_degree
TH_prior,MUDAR,0.016,100,1,12642.66307590757,shapley_degree
UCB,MUDAR,0.009,100,2,12946.935983841124,shapley_degree
Bayesian_UCB,MUDAR,0.008,100,2,7748.474999640135,shapley_degree
Bayesian_UCB_prior,MUDAR,0.01,100,2,12683.588329901042,shapley_degree
TH,MUDAR,0.016,100,2,9181.694560574015,shapley_degree
TH_prior,MUDAR,0.017,100,2,9444.251186346364,shapley_degree
UCB,MUDAR,0.008,100,3,7136.2021786524565,shapley_degree
Bayesian_UCB,MUDAR,0.01,100,3,10103.895876548835,shapley_degree
Bayesian_UCB_prior,MUDAR,0.009,100,3,8771.180308552268,shapley_degree
TH,MUDAR,0.015,100,3,5146.433386706952,shapley_degree
TH_prior,MUDAR,0.017,100,3,7861.020921695075,shapley_degree
UCB,MUDAR,0.009,100,4,8063.111303967684,shapley_degree
Bayesian_UCB,MUDAR,0.007,100,4,4719.739384741227,shapley_degree
Bayesian_UCB_prior,MUDAR,0.008,100,4,5127.60885572272,shapley_degree
TH,MUDAR,0.017,100,4,6729.876494957935,shapley_degree
TH_prior,MUDAR,0.018,100,4,9255.90389280913,shapley_degree
UCB,MUDAR,0.01,100,5,9980.095255405477,shapley_degree
Bayesian_UCB,MUDAR,0.007,100,5,3643.3628786728536,shapley_degree
Bayesian_UCB_prior,MUDAR,0.011,100,5,9598.235651806093,shapley_degree
TH,MUDAR,0.021,100,5,10861.427019872543,shapley_degree
TH_prior,MUDAR,0.017,100,5,6249.026519809975,shapley_degree
UCB,MUDAR,0.01,100,1,15577.080587209834,shapley_threshold
Bayesian_UCB,MUDAR,0.008,100,1,8789.825943484408,shapley_threshold
Bayesian_UCB_prior,MUDAR,0.009,100,1,14442.6740779164,shapley_threshold
TH,MUDAR,0.018,100,1,16058.505208277187,shapley_threshold
TH_prior,MUDAR,0.016,100,1,10939.84067911493,shapley_threshold
UCB,MUDAR,0.009,100,2,9589.707400509811,shapley_threshold
Bayesian_UCB,MUDAR,0.009,100,2,9943.780707318787,shapley_threshold
Bayesian_UCB_prior,MUDAR,0.012,100,2,14553.564466059706,shapley_threshold
TH,MUDAR,0.017,100,2,6372.4853939064005,shapley_threshold
TH_prior,MUDAR,0.018,100,2,11102.940120218738,shapley_threshold
UCB,MUDAR,0.006,100,3,4343.059469142987,shapley_threshold
Bayesian_UCB,MUDAR,0.008,100,3,6613.689684341549,shapley_threshold
Bayesian_UCB_prior,MUDAR,0.01,100,3,11154.230976903575,shapley_threshold
TH,MUDAR,0.018,100,3,12238.456931721892,shapley_threshold
TH_prior,MUDAR,0.018,100,3,11628.085080115365,shapley_threshold
UCB,MUDAR,0.009,100,4,6949.533794763041,shapley_threshold
Bayesian_UCB,MUDAR,0.009,100,4,8335.686196503555,shapley_threshold
Bayesian_UCB_prior,MUDAR,0.01,100,4,8842.10646565483,shapley_threshold
TH,MUDAR,0.02,100,4,13251.391100845318,shapley_threshold
TH_prior,MUDAR,0.018,100,4,11729.951405801963,shapley_threshold
UCB,MUDAR,0.009,100,5,6387.387997872417,shapley_threshold
Bayesian_UCB,MUDAR,0.008,100,5,5508.624855742624,shapley_threshold
Bayesian_UCB_prior,MUDAR,0.01,100,5,7521.6401975589615,shapley_threshold
TH,MUDAR,0.018,100,5,7810.774384234762,shapley_threshold
TH_prior,MUDAR,0.019,100,5,6916.198114679327,shapley_threshold
UCB,MUDAR,0.009,100,1,10031.01513390035,shapley_closeness
Bayesian_UCB,MUDAR,0.008,100,1,11175.980327525396,shapley_closeness
Bayesian_UCB_prior,MUDAR,0.007,100,1,7402.850438271596,shapley_closeness
TH,MUDAR,0.016,100,1,10538.429219649257,shapley_closeness
TH_prior,MUDAR,0.019,100,1,19486.39404090022,shapley_closeness
UCB,MUDAR,0.007,100,2,6750.04585059095,shapley_closeness
Bayesian_UCB,MUDAR,0.008,100,2,8391.383528994233,shapley_closeness
Bayesian_UCB_prior,MUDAR,0.009,100,2,10861.692644032893,shapley_closeness
TH,MUDAR,0.019,100,2,13860.836735480792,shapley_closeness
TH_prior,MUDAR,0.015,100,2,7300.451369876425,shapley_closeness
UCB,MUDAR,0.008,100,3,9157.416468758114,shapley_closeness
Bayesian_UCB,MUDAR,0.008,100,3,6998.789243880972,shapley_closeness
Bayesian_UCB_prior,MUDAR,0.01,100,3,11354.552415291373,shapley_closeness
TH,MUDAR,0.018,100,3,9381.631076918982,shapley_closeness
TH_prior,MUDAR,0.017,100,3,10834.500760095922,shapley_closeness
UCB,MUDAR,0.008,100,4,6144.610548173541,shapley_closeness
Bayesian_UCB,MUDAR,0.009,100,4,9988.53115067778,shapley_closeness
Bayesian_UCB_prior,MUDAR,0.009,100,4,8579.275848462732,shapley_closeness
TH,MUDAR,0.019,100,4,13114.571756086892,shapley_closeness
TH_prior,MUDAR,0.017,100,4,7899.81403500981,shapley_closeness
UCB,MUDAR,0.011,100,5,9887.907084997554,shapley_closeness
Bayesian_UCB,MUDAR,0.01,100,5,6556.6550909662765,shapley_closeness
Bayesian_UCB_prior,MUDAR,0.008,100,5,5020.513941668648,shapley_closeness
TH,MUDAR,0.023,100,5,6300.8950319849155,shapley_closeness
TH_prior,MUDAR,0.016,100,5,4581.234995569012,shapley_closeness
