Bandit,Auction,Time (s),T,k,Revenue,armset
Bayesian_UCB_prior,MUDAR,8.299,20000,1,2971822.9845246393,degree
TH,MUDAR,10.054,20000,1,2886960.716158752,degree
TH_prior,MUDAR,9.519,20000,1,2860742.749132044,degree
UCB,MUDAR,7.174,20000,2,2813606.1872020457,degree
Bayesian_UCB,MUDAR,7.9,20000,2,2278766.2983675264,degree
Bayesian_UCB_prior,MUDAR,7.636,20000,2,2844054.476388384,degree
TH,MUDAR,9.962,20000,2,2615888.026319357,degree
TH_prior,MUDAR,10.465,20000,2,2592805.204756667,degree
UCB,MUDAR,6.607,20000,3,2808707.473401657,degree
Bayesian_UCB,MUDAR,8.832,20000,3,2413371.929879517,degree
Bayesian_UCB_prior,MUDAR,8.357,20000,3,2044952.8726331529,degree
TH,MUDAR,9.647,20000,3,2400591.9494706695,degree
TH_prior,MUDAR,8.772,20000,3,2125517.1268868637,degree
UCB,MUDAR,8.053,20000,4,2089035.8076628079,degree
Bayesian_UCB,MUDAR,7.1,20000,4,2128422.7556658774,degree
Bayesian_UCB_prior,MUDAR,12.341,20000,4,2428354.755822284,degree
TH,MUDAR,12.789,20000,4,2189725.8265160555,degree
TH_prior,MUDAR,12.66,20000,4,2190457.4428209453,degree
UCB,MUDAR,12.765,20000,5,2400301.646095684,degree
Bayesian_UCB,MUDAR,14.399,20000,5,2337222.145624122,degree
Bayesian_UCB_prior,MUDAR,7.914,20000,5,2369207.4794313055,degree
TH,MUDAR,8.096,20000,5,2019674.9094217313,degree
TH_prior,MUDAR,8.3,20000,5,1811322.9396072754,degree
UCB,MUDAR,6.354,20000,1,3628775.582697652,voterank
Bayesian_UCB,MUDAR,6.052,20000,1,3572546.512604199,voterank
Bayesian_UCB_prior,MUDAR,7.732,20000,1,2996010.894556136,voterank
TH,MUDAR,9.087,20000,1,2745619.091567479,voterank
TH_prior,MUDAR,9.035,20000,1,3175663.3111922913,voterank
UCB,MUDAR,8.9,20000,2,2891428.606170297,voterank
Bayesian_UCB,MUDAR,14.417,20000,2,2941419.154112474,voterank
Bayesian_UCB_prior,MUDAR,11.069,20000,2,2720408.62937679,voterank
TH,MUDAR,10.012,20000,2,2438167.7838211334,voterank
TH_prior,MUDAR,8.066,20000,2,2680149.004229908,voterank
UCB,MUDAR,8.498,20000,3,2694816.8879599175,voterank
Bayesian_UCB,MUDAR,8.277,20000,3,2100470.8340726728,voterank
Bayesian_UCB_prior,MUDAR,5.614,20000,3,2715957.4165367507,voterank
TH,MUDAR,11.131,20000,3,2438213.558394163,voterank
TH_prior,MUDAR,10.687,20000,3,2451641.4695178308,voterank
UCB,MUDAR,12.071,20000,4,2320459.3302856875,voterank
Bayesian_UCB,MUDAR,6.797,20000,4,1992926.670469155,voterank
Bayesian_UCB_prior,MUDAR,6.549,20000,4,2029352.8345715033,voterank
TH,MUDAR,10.091,20000,4,2359953.368170175,voterank
TH_prior,MUDAR,12.235,20000,4,2147403.4767281516,voterank
UCB,MUDAR,8.927,20000,5,2324406.649175637,voterank
Bayesian_UCB,MUDAR,6.887,20000,5,1874398.2860274506,voterank
Bayesian_UCB_prior,MUDAR,9.336,20000,5,2029815.572715474,voterank
TH,MUDAR,11.177,20000,5,2008860.587427962,voterank
TH_prior,MUDAR,12.34,20000,5,2058894.2103057632,voterank
UCB,MUDAR,11.885,20000,1,2699217.00529671,shapley_degree
Bayesian_UCB,MUDAR,9.264,20000,1,3000545.557115575,shapley_degree
Bayesian_UCB_prior,MUDAR,8.774,20000,1,2165906.595845927,shapley_degree
TH,MUDAR,9.05,20000,1,2507686.966778425,shapley_degree
TH_prior,MUDAR,8.45,20000,1,2360046.4935759217,shapley_degree
UCB,MUDAR,5.748,20000,2,2494741.4965181723,shapley_degree
Bayesian_UCB,MUDAR,9.177,20000,2,2025270.8919470885,shapley_degree
Bayesian_UCB_prior,MUDAR,5.667,20000,2,2148364.478357912,shapley_degree
TH,MUDAR,10.61,20000,2,2660502.264014819,shapley_degree
TH_prior,MUDAR,9.051,20000,2,2304282.694487104,shapley_degree
UCB,MUDAR,7.564,20000,3,2534941.9328946243,shapley_degree
Bayesian_UCB,MUDAR,6.86,20000,3,2307549.248498613,shapley_degree
Bayesian_UCB_prior,MUDAR,5.545,20000,3,1786270.0864755763,shapley_degree
TH,MUDAR,9.547,20000,3,2079816.623813408,shapley_degree
TH_prior,MUDAR,10.649,20000,3,1965923.7775274937,shapley_degree
UCB,MUDAR,13.208,20000,4,2627482.3800281812,shapley_degree
Bayesian_UCB,MUDAR,10.556,20000,4,1955712.8056000203,shapley_degree
Bayesian_UCB_prior,MUDAR,9.399,20000,4,1909112.814860292,shapley_degree
TH,MUDAR,11.833,20000,4,1712936.850397982,shapley_degree
TH_prior,MUDAR,8.566,20000,4,1849305.6396707122,shapley_degree
UCB,MUDAR,7.077,20000,5,2049612.2143190487,shapley_degree
Bayesian_UCB,MUDAR,7.166,20000,5,1594418.7070798595,shapley_degree
Bayesian_UCB_prior,MUDAR,7.919,20000,5,2138171.674033647,shapley_degree
TH,MUDAR,7.986,20000,5,1749090.3716992894,shapley_degree
TH_prior,MUDAR,8.434,20000,5,1723571.2585081172,shapley_degree
UCB,MUDAR,9.077,20000,1,3178159.0994322686,shapley_threshold
Bayesian_UCB,MUDAR,9.583,20000,1,2545225.5426417845,shapley_threshold
Bayesian_UCB_prior,MUDAR,7.16,20000,1,2264450.3635703046,shapley_threshold
TH,MUDAR,9.418,20000,1,2546411.44738551,shapley_threshold
TH_prior,MUDAR,9.274,20000,1,2637039.581807458,shapley_threshold
UCB,MUDAR,8.521,20000,2,2696664.916070922,shapley_threshold
Bayesian_UCB,MUDAR,10.763,20000,2,2190465.202614,shapley_threshold
Bayesian_UCB_prior,MUDAR,10.074,20000,2,2389213.821685346,shapley_threshold
TH,MUDAR,11.737,20000,2,2366520.8722909973,shapley_threshold
TH_prior,MUDAR,12.391,20000,2,2478415.4636914507,shapley_threshold
UCB,MUDAR,10.755,20000,3,2162115.9184225784,shapley_threshold
Bayesian_UCB,MUDAR,7.718,20000,3,2027338.072762677,shapley_threshold
Bayesian_UCB_prior,MUDAR,9.224,20000,3,2068849.1644219873,shapley_threshold
TH,MUDAR,10.6,20000,3,2151416.7293809834,shapley_threshold
TH_prior,MUDAR,13.246,20000,3,2252527.511289672,shapley_threshold
UCB,MUDAR,6.748,20000,4,1993417.970718108,shapley_threshold
Bayesian_UCB,MUDAR,10.26,20000,4,2000223.1400881966,shapley_threshold
Bayesian_UCB_prior,MUDAR,11.083,20000,4,1804607.419054952,shapley_threshold
TH,MUDAR,9.979,20000,4,1638903.761663151,shapley_threshold
TH_prior,MUDAR,11.434,20000,4,1907595.8044412697,shapley_threshold
UCB,MUDAR,8.32,20000,5,1998883.550613137,shapley_threshold
Bayesian_UCB,MUDAR,7.441,20000,5,1497950.5239784985,shapley_threshold
Bayesian_UCB_prior,MUDAR,7.083,20000,5,1572601.096243167,shapley_threshold
TH,MUDAR,9.171,20000,5,1641476.728766415,shapley_threshold
TH_prior,MUDAR,9.788,20000,5,1890290.0345450875,shapley_threshold
UCB,MUDAR,7.694,20000,1,3359152.259114481,shapley_closeness
Bayesian_UCB,MUDAR,5.319,20000,1,2369255.941997658,shapley_closeness
Bayesian_UCB_prior,MUDAR,8.617,20000,1,2162214.9923612988,shapley_closeness
TH,MUDAR,10.565,20000,1,2672130.063211248,shapley_closeness
TH_prior,MUDAR,10.385,20000,1,2587968.470743855,shapley_closeness
UCB,MUDAR,10.589,20000,2,2744609.593873188,shapley_closeness
Bayesian_UCB,MUDAR,7.4,20000,2,2682709.377782742,shapley_closeness
Bayesian_UCB_prior,MUDAR,7.194,20000,2,2139031.0383299743,shapley_closeness
TH,MUDAR,8.199,20000,2,2086932.9316510595,shapley_closeness
TH_prior,MUDAR,8.803,20000,2,2509790.9043724947,shapley_closeness
UCB,MUDAR,8.094,20000,3,2634124.1612953213,shapley_closeness
Bayesian_UCB,MUDAR,8.44,20000,3,2147983.611683711,shapley_closeness
Bayesian_UCB_prior,MUDAR,6.4,20000,3,2215587.752631921,shapley_closeness
TH,MUDAR,8.972,20000,3,1993363.287000594,shapley_closeness
TH_prior,MUDAR,8.533,20000,3,1994279.9299554338,shapley_closeness
UCB,MUDAR,8.818,20000,4,2241048.5132915145,shapley_closeness
Bayesian_UCB,MUDAR,13.302,20000,4,1786422.9488517258,shapley_closeness
Bayesian_UCB_prior,MUDAR,5.93,20000,4,1392384.747640935,shapley_closeness
TH,MUDAR,7.393,20000,4,1840994.1647098293,shapley_closeness
TH_prior,MUDAR,8.205,20000,4,2119603.8998457394,shapley_closeness
UCB,MUDAR,6.634,20000,5,2213291.5503905406,shapley_closeness
Bayesian_UCB,MUDAR,6.488,20000,5,2247195.318659739,shapley_closeness
Bayesian_UCB_prior,MUDAR,5.877,20000,5,1655344.4352280397,shapley_closeness
TH,MUDAR,7.637,20000,5,1613512.4478935439,shapley_closeness
TH_prior,MUDAR,9.369,20000,5,1866124.9434943905,shapley_closeness
