Bandit,Auction,Time (s),T,k,Revenue,armset
TH_prior,MUDAR,63.323,60000,2,962173.8713651561,shapley_closeness
UCB,MUDAR,83.203,60000,3,1701444.537197626,shapley_closeness
Bayesian_UCB,MUDAR,59.098,60000,3,1228633.7438058886,shapley_closeness
Bayesian_UCB_prior,MUDAR,55.125,60000,3,1237454.2467320142,shapley_closeness
TH_prior,MUDAR,64.458,60000,3,1272507.8058321457,shapley_closeness
TH_prior,MUDAR,61.804,60000,3,1290443.1328761221,shapley_closeness
UCB,MUDAR,75.986,60000,4,1686854.497442917,shapley_closeness
Bayesian_UCB,MUDAR,66.94,60000,4,1522338.8495224149,shapley_closeness
Bayesian_UCB_prior,MUDAR,57.391,60000,4,1518260.4266498103,shapley_closeness
TH_prior,MUDAR,69.119,60000,4,1477877.8878540122,shapley_closeness
TH_prior,MUDAR,62.167,60000,4,1497834.0429221226,shapley_closeness
UCB,MUDAR,58.731,60000,5,2034649.567017201,shapley_closeness
Bayesian_UCB,MUDAR,58.953,60000,5,1668626.01561172,shapley_closeness
Bayesian_UCB_prior,MUDAR,56.723,60000,5,1602187.671880483,shapley_closeness
TH_prior,MUDAR,60.489,60000,5,1639163.1187687546,shapley_closeness
TH_prior,MUDAR,65.676,60000,5,1722793.315678971,shapley_closeness
